1.003628732507143084e+01 1.235442140750835627e+01 1.468233633954149475e+01 1.701791435010438391e+01 1.935968711962926747e+01 2.170659022411419059e+01 2.405782465591826735e+01 2.641277359480086062e+01 2.877094977704527423e+01 3.113196080258309095e+01 3.349548546204175636e+01 3.586125710415899448e+01 3.822905165333133226e+01 4.059867878777372852e+01 4.296997532005625686e+01 4.534280014621952404e+01 4.771703033388941151e+01 5.009255805184577071e+01 5.246928813092180377e+01 5.484713610523920124e+01 5.722602662355357950e+01
0.000000000000000000e+00 0.000000000000000000e+00 3.064104516674160550e+04 0.000000000000000000e+00 9.564150517579511506e+04 2.928216487550621969e+04 0.000000000000000000e+00 1.046387397343842167e+05 3.642841552906909783e+04 0.000000000000000000e+00 1.297531691184631636e+05 4.738096081148306985e+04 0.000000000000000000e+00 1.778478315216276678e+05 6.580186100872457610e+04 0.000000000000000000e+00 2.922821390367540880e+05 8.743474864345404785e+04 0.000000000000000000e+00 4.011357595575470477e+05 1.197941799776748812e+05
5.000000000000000000e+01 6.000000000000000000e+01 7.000000000000000000e+01 8.000000000000000000e+01 9.000000000000000000e+01 1.000000000000000000e+02 1.100000000000000000e+02 1.200000000000000000e+02 1.300000000000000000e+02 1.400000000000000000e+02 1.500000000000000000e+02 1.600000000000000000e+02 1.700000000000000000e+02 1.800000000000000000e+02 1.900000000000000000e+02 2.000000000000000000e+02 2.100000000000000000e+02 2.200000000000000000e+02 2.300000000000000000e+02 2.400000000000000000e+02 2.500000000000000000e+02
